Entity,Code,Year,Per capita energy use (kg oil equivalent per year) (kWh),Share of people in extreme poverty (%) (%),Total population (Gapminder)
British Virgin Islands,VGB,1950,,,7441
British Virgin Islands,VGB,1951,,,7501
British Virgin Islands,VGB,1952,,,7548
British Virgin Islands,VGB,1953,,,7586
British Virgin Islands,VGB,1954,,,7623
British Virgin Islands,VGB,1955,,,7661
British Virgin Islands,VGB,1956,,,7706
British Virgin Islands,VGB,1957,,,7759
British Virgin Islands,VGB,1958,,,7828
British Virgin Islands,VGB,1959,,,7911
British Virgin Islands,VGB,1960,,,8015
British Virgin Islands,VGB,1961,,,8139
British Virgin Islands,VGB,1962,,,8283
British Virgin Islands,VGB,1963,,,8444
British Virgin Islands,VGB,1964,,,8621
British Virgin Islands,VGB,1965,,,8808
British Virgin Islands,VGB,1966,,,9007
British Virgin Islands,VGB,1967,,,9216
British Virgin Islands,VGB,1968,,,9426
British Virgin Islands,VGB,1969,,,9626
British Virgin Islands,VGB,1970,,,9810
British Virgin Islands,VGB,1971,,,9978
British Virgin Islands,VGB,1972,,,10134
British Virgin Islands,VGB,1973,,,10272
British Virgin Islands,VGB,1974,,,10389
British Virgin Islands,VGB,1975,,,10484
British Virgin Islands,VGB,1976,,,10552
British Virgin Islands,VGB,1977,,,10604
British Virgin Islands,VGB,1978,,,10671
British Virgin Islands,VGB,1979,,,10798
British Virgin Islands,VGB,1980,,,11013
British Virgin Islands,VGB,1981,,,11326
British Virgin Islands,VGB,1982,,,11727
British Virgin Islands,VGB,1983,,,12205
British Virgin Islands,VGB,1984,,,12743
British Virgin Islands,VGB,1985,,,13324
British Virgin Islands,VGB,1986,,,13951
British Virgin Islands,VGB,1987,,,14618
British Virgin Islands,VGB,1988,,,15290
British Virgin Islands,VGB,1989,,,15926
British Virgin Islands,VGB,1990,,,16491
British Virgin Islands,VGB,1991,,,16970
British Virgin Islands,VGB,1992,,,17371
British Virgin Islands,VGB,1993,,,17724
British Virgin Islands,VGB,1994,,,18070
British Virgin Islands,VGB,1995,,,18440
British Virgin Islands,VGB,1996,,,18844
British Virgin Islands,VGB,1997,,,19270
British Virgin Islands,VGB,1998,,,19702
British Virgin Islands,VGB,1999,,,20117
British Virgin Islands,VGB,2000,,,20499
British Virgin Islands,VGB,2001,,,20844
British Virgin Islands,VGB,2002,,,21156
British Virgin Islands,VGB,2003,,,21446
British Virgin Islands,VGB,2004,,,21721
British Virgin Islands,VGB,2005,,,21990
British Virgin Islands,VGB,2006,,,22253
British Virgin Islands,VGB,2007,,,22511
British Virgin Islands,VGB,2008,,,22762
British Virgin Islands,VGB,2009,,,23007
British Virgin Islands,VGB,2010,,,23245
British Virgin Islands,VGB,2011,,,23478
British Virgin Islands,VGB,2012,,,23705
British Virgin Islands,VGB,2013,,,23928
Brunei,BRN,1800,,,2128
Brunei,BRN,1820,,,2128
Brunei,BRN,1870,,,5931
Brunei,BRN,1911,,,22000
Brunei,BRN,1921,,,26000
Brunei,BRN,1931,,,30000
Brunei,BRN,1947,,,41000
Brunei,BRN,1950,,,48001
Brunei,BRN,1951,,,51070
Brunei,BRN,1952,,,54083
Brunei,BRN,1953,,,57085
Brunei,BRN,1954,,,60113
Brunei,BRN,1955,,,63194
Brunei,BRN,1956,,,66348
Brunei,BRN,1957,,,69587
Brunei,BRN,1958,,,72916
Brunei,BRN,1959,,,76335
Brunei,BRN,1960,,,79846
Brunei,BRN,1961,,,83458
Brunei,BRN,1962,,,87192
Brunei,BRN,1963,,,91088
Brunei,BRN,1964,,,95191
Brunei,BRN,1965,,,99536
Brunei,BRN,1966,,,104130
Brunei,BRN,1967,,,108968
Brunei,BRN,1968,,,114068
Brunei,BRN,1969,,,119440
Brunei,BRN,1970,,,125088
Brunei,BRN,1971,15188.852320115511,,131010
Brunei,BRN,1972,14362.3005778719,,137181
Brunei,BRN,1973,26965.144520732378,,143548
Brunei,BRN,1974,44525.544488069725,,150039
Brunei,BRN,1975,53258.768919595925,,156595
Brunei,BRN,1976,67487.86183897665,,163208
Brunei,BRN,1977,70228.76908904691,,169865
Brunei,BRN,1978,63289.39527852719,,176488
Brunei,BRN,1979,63595.69035895473,,182986
Brunei,BRN,1980,80932.8647221692,,189300
Brunei,BRN,1981,75535.27625759049,,195394
Brunei,BRN,1982,78827.71210121871,,201301
Brunei,BRN,1983,80900.96546555041,,207122
Brunei,BRN,1984,90617.82721661385,,213002
Brunei,BRN,1985,92322.29381948398,,219050
Brunei,BRN,1986,78813.98009282506,,225288
Brunei,BRN,1987,78594.92938364291,,231700
Brunei,BRN,1988,63507.85533711311,,238305
Brunei,BRN,1989,71673.85048148417,,245112
Brunei,BRN,1990,77607.69534555715,,252125
Brunei,BRN,1991,85288.63212330155,,259357
Brunei,BRN,1992,89133.0657789556,,266794
Brunei,BRN,1993,83431.69341013879,,274371
Brunei,BRN,1994,75333.27729902421,,282000
Brunei,BRN,1995,87931.93676142026,,289614
Brunei,BRN,1996,86335.72384550002,,297188
Brunei,BRN,1997,87069.16952422458,,304726
Brunei,BRN,1998,84750.77143805874,,312216
Brunei,BRN,1999,84541.65148074256,,319654
Brunei,BRN,2000,83218.4658550418,,327036
Brunei,BRN,2001,75491.95603277696,,334348
Brunei,BRN,2002,72334.35057240965,,341585
Brunei,BRN,2003,82437.18409458133,,348771
Brunei,BRN,2004,74294.93328660478,,355943
Brunei,BRN,2005,70638.7188559473,,363123
Brunei,BRN,2006,98993.08367319377,,370317
Brunei,BRN,2007,100123.65732639037,,377513
Brunei,BRN,2008,108638.19333846624,,384695
Brunei,BRN,2009,92210.56715966777,,391837
Brunei,BRN,2010,96961.07265438861,,398920
Brunei,BRN,2011,114315.14328207448,,405938
Brunei,BRN,2012,111428.78758617929,,412892
Brunei,BRN,2013,87204.59025525245,,419772
Brunei,BRN,2014,100393.94732623441,,
Bulgaria,BGR,1700,,,1250000
Bulgaria,BGR,1800,,,1992320
Bulgaria,BGR,1820,,,2187000
Bulgaria,BGR,1850,,,2500000
Bulgaria,BGR,1870,,,2586000
Bulgaria,BGR,1890,,,3445000
Bulgaria,BGR,1900,,,4000000
Bulgaria,BGR,1910,,,4520000
Bulgaria,BGR,1913,,,4720000
Bulgaria,BGR,1920,,,5072000
Bulgaria,BGR,1921,,,5148000
Bulgaria,BGR,1922,,,5255000
Bulgaria,BGR,1923,,,5365000
Bulgaria,BGR,1924,,,5476000
Bulgaria,BGR,1925,,,5590000
Bulgaria,BGR,1926,,,5705000
Bulgaria,BGR,1927,,,5798000
Bulgaria,BGR,1928,,,5873000
Bulgaria,BGR,1929,,,5950000
Bulgaria,BGR,1930,,,6027000
Bulgaria,BGR,1931,,,6106000
Bulgaria,BGR,1932,,,6186000
Bulgaria,BGR,1933,,,6267000
Bulgaria,BGR,1934,,,6349000
Bulgaria,BGR,1935,,,6415000
Bulgaria,BGR,1936,,,6469000
Bulgaria,BGR,1937,,,6514000
Bulgaria,BGR,1938,,,6564000
Bulgaria,BGR,1939,,,6614000
Bulgaria,BGR,1940,,,6666000
Bulgaria,BGR,1941,,,6715000
Bulgaria,BGR,1942,,,6771000
Bulgaria,BGR,1943,,,6828000
Bulgaria,BGR,1944,,,6885000
Bulgaria,BGR,1945,,,6942000
Bulgaria,BGR,1946,,,7000000
Bulgaria,BGR,1947,,,7064000
Bulgaria,BGR,1948,,,7130000
Bulgaria,BGR,1949,,,7195000
Bulgaria,BGR,1950,,,7250999
Bulgaria,BGR,1951,,,7282560
Bulgaria,BGR,1952,,,7324411
Bulgaria,BGR,1953,,,7375320
Bulgaria,BGR,1954,,,7433978
Bulgaria,BGR,1955,,,7499009
Bulgaria,BGR,1956,,,7568951
Bulgaria,BGR,1957,,,7642268
Bulgaria,BGR,1958,,,7717389
Bulgaria,BGR,1959,,,7792759
Bulgaria,BGR,1960,,,7867008
Bulgaria,BGR,1961,,,7939132
Bulgaria,BGR,1962,,,8008652
Bulgaria,BGR,1963,,,8075674
Bulgaria,BGR,1964,,,8140705
Bulgaria,BGR,1965,,,8204095
Bulgaria,BGR,1966,,,8265527
Bulgaria,BGR,1967,,,8324589
Bulgaria,BGR,1968,,,8381450
Bulgaria,BGR,1969,,,8436396
Bulgaria,BGR,1970,,,8489572
Bulgaria,BGR,1971,25919.630404872292,,8541136
Bulgaria,BGR,1972,26316.207562790092,,8590839
Bulgaria,BGR,1973,27659.090982484977,,8637941
Bulgaria,BGR,1974,28647.528324659866,,8681449
Bulgaria,BGR,1975,30999.29317023709,,8720706
Bulgaria,BGR,1976,32335.258404911616,,8754869
Bulgaria,BGR,1977,34358.12217328965,,8784175
Bulgaria,BGR,1978,35872.17724759787,,8810299
Bulgaria,BGR,1979,37221.803180171184,,8835614
Bulgaria,BGR,1980,37257.98542690409,,8861536
Bulgaria,BGR,1981,37047.475917817785,,8888449
Bulgaria,BGR,1982,38486.07072397429,,8914880
Bulgaria,BGR,1983,39194.63892565979,,8938068
Bulgaria,BGR,1984,39393.99921702366,,8954236
Bulgaria,BGR,1985,39771.89808501644,,8960417
Bulgaria,BGR,1986,40134.452153235354,,8956687
Bulgaria,BGR,1987,39670.78358139502,,8943245
Bulgaria,BGR,1988,40568.84472611646,,8917563
Bulgaria,BGR,1989,39855.337844931775,,8876627
Bulgaria,BGR,1990,37650.411322680455,,8818915
Bulgaria,BGR,1991,29501.169778810352,,8743034
Bulgaria,BGR,1992,27865.56450789473,0,8651284
Bulgaria,BGR,1993,30121.830860120466,,8550495
Bulgaria,BGR,1994,29305.96185911899,,8449971
Bulgaria,BGR,1995,31943.7457481602,,8356624
Bulgaria,BGR,1996,31932.607332736592,,8273011
Bulgaria,BGR,1997,29122.946773293905,,8198008
Bulgaria,BGR,1998,28213.754839958307,,8130284
Bulgaria,BGR,1999,25942.57929604371,,8067041
Bulgaria,BGR,2000,26485.78945951199,,8006158
Bulgaria,BGR,2001,28157.920550041454,,7947761
Bulgaria,BGR,2002,28039.573596867587,,7892666
Bulgaria,BGR,2003,28963.545908744385,,7840117
Bulgaria,BGR,2004,28385.31959631245,,7789180
Bulgaria,BGR,2005,30213.532419233303,,7739115
Bulgaria,BGR,2006,31301.684891847417,5.5,7689520
Bulgaria,BGR,2007,31006.876108134573,1.7,7640283
Bulgaria,BGR,2008,30806.323864430335,1.2,7591322
Bulgaria,BGR,2009,27349.74826995111,1.2,7542674
Bulgaria,BGR,2010,28106.266441704083,2,7494332
Bulgaria,BGR,2011,30437.197117493906,2.2,7446135
Bulgaria,BGR,2012,29230.288190840085,2,7397873
Bulgaria,BGR,2013,27087.69817821186,1.7,7349462
Bulgaria,BGR,2014,28815.132310105648,1.5,
Burkina Faso,BFA,1800,,,1665421
Burkina Faso,BFA,1820,,,1665421
Burkina Faso,BFA,1950,,,4284459
Burkina Faso,BFA,1951,,,4326475
Burkina Faso,BFA,1952,,,4371948
Burkina Faso,BFA,1953,,,4421583
Burkina Faso,BFA,1954,,,4475785
Burkina Faso,BFA,1955,,,4534650
Burkina Faso,BFA,1956,,,4597951
Burkina Faso,BFA,1957,,,4665157
Burkina Faso,BFA,1958,,,4735491
Burkina Faso,BFA,1959,,,4808018
Burkina Faso,BFA,1960,,,4881947
Burkina Faso,BFA,1961,,,4956921
Burkina Faso,BFA,1962,,,5033296
Burkina Faso,BFA,1963,,,5112252
Burkina Faso,BFA,1964,,,5195464
Burkina Faso,BFA,1965,,,5284154
Burkina Faso,BFA,1966,,,5378861
Burkina Faso,BFA,1967,,,5479285
Burkina Faso,BFA,1968,,,5584807
Burkina Faso,BFA,1969,,,5694428
Burkina Faso,BFA,1970,,,5807492
Burkina Faso,BFA,1971,,,5923949
Burkina Faso,BFA,1972,,,6044303
Burkina Faso,BFA,1973,,,6169133
Burkina Faso,BFA,1974,,,6299238
Burkina Faso,BFA,1975,,,6435274
Burkina Faso,BFA,1976,,,6577502
Burkina Faso,BFA,1977,,,6726016
Burkina Faso,BFA,1978,,,6881106
Burkina Faso,BFA,1979,,,7043049
Burkina Faso,BFA,1980,,,7212088
Burkina Faso,BFA,1981,,,7388473
Burkina Faso,BFA,1982,,,7572382
Burkina Faso,BFA,1983,,,7763888
Burkina Faso,BFA,1984,,,7963009
Burkina Faso,BFA,1985,,,8169792
Burkina Faso,BFA,1986,,,8384383
Burkina Faso,BFA,1987,,,8606963
Burkina Faso,BFA,1988,,,8837666
Burkina Faso,BFA,1989,,,9076631
Burkina Faso,BFA,1990,,,9323996
Burkina Faso,BFA,1991,,,9580035
Burkina Faso,BFA,1992,,,9844931
Burkina Faso,BFA,1993,,,10118634
Burkina Faso,BFA,1994,,83.1,10401025
Burkina Faso,BFA,1995,,,10692138
Burkina Faso,BFA,1996,,,10992170
Burkina Faso,BFA,1997,,,11301608
Burkina Faso,BFA,1998,,81.6,11621159
Burkina Faso,BFA,1999,,,11951701
Burkina Faso,BFA,2000,,,12294012
Burkina Faso,BFA,2001,,,12648474
Burkina Faso,BFA,2002,,,13015435
Burkina Faso,BFA,2003,,57.3,13395599
Burkina Faso,BFA,2004,,,13789736
Burkina Faso,BFA,2005,,,14198463
Burkina Faso,BFA,2006,,,14622202
Burkina Faso,BFA,2007,,,15061127
Burkina Faso,BFA,2008,,,15515258
Burkina Faso,BFA,2009,,55.3,15984479
Burkina Faso,BFA,2010,,,16468714
Burkina Faso,BFA,2011,,,16967845
Burkina Faso,BFA,2012,,,17481984
Burkina Faso,BFA,2013,,,18011507
Burkina Faso,BFA,2014,,43.7,
Burundi,BDI,1800,,,899097
Burundi,BDI,1820,,,899097
Burundi,BDI,1950,,,2456300
Burundi,BDI,1951,,,2504993
Burundi,BDI,1952,,,2550737
Burundi,BDI,1953,,,2595383
Burundi,BDI,1954,,,2640339
Burundi,BDI,1955,,,2686568
Burundi,BDI,1956,,,2734574
Burundi,BDI,1957,,,2784417
Burundi,BDI,1958,,,2835768
Burundi,BDI,1959,,,2888007
Burundi,BDI,1960,,,2940498
Burundi,BDI,1961,,,2992893
Burundi,BDI,1962,,,3045392
Burundi,BDI,1963,,,3098852
Burundi,BDI,1964,,,3154474
Burundi,BDI,1965,,,3212864
Burundi,BDI,1966,,,3275465
Burundi,BDI,1967,,,3341476
Burundi,BDI,1968,,,3406650
Burundi,BDI,1969,,,3465190
Burundi,BDI,1970,,,3513499
Burundi,BDI,1971,,,3549864
Burundi,BDI,1972,,,3577187
Burundi,BDI,1973,,,3602204
Burundi,BDI,1974,,,3634284
Burundi,BDI,1975,,,3680401
Burundi,BDI,1976,,,3742452
Burundi,BDI,1977,,,3819115
Burundi,BDI,1978,,,3910124
Burundi,BDI,1979,,,4014190
Burundi,BDI,1980,,,4129997
Burundi,BDI,1981,,,4257303
Burundi,BDI,1982,,,4395560
Burundi,BDI,1983,,,4542467
Burundi,BDI,1984,,,4695065
Burundi,BDI,1985,,,4850597
Burundi,BDI,1986,,,5008201
Burundi,BDI,1987,,,5166403
Burundi,BDI,1988,,,5321108
Burundi,BDI,1989,,,5467413
Burundi,BDI,1990,,,5601720
Burundi,BDI,1991,,,5724030
Burundi,BDI,1992,,81.1,5835071
Burundi,BDI,1993,,,5933293
Burundi,BDI,1994,,,6017127
Burundi,BDI,1995,,,6086751
Burundi,BDI,1996,,,6140258
Burundi,BDI,1997,,,6181493
Burundi,BDI,1998,,84.1,6223515
Burundi,BDI,1999,,,6283662
Burundi,BDI,2000,,,6374347
Burundi,BDI,2001,,,6499653
Burundi,BDI,2002,,,6656071
Burundi,BDI,2003,,,6838764
Burundi,BDI,2004,,,7039534
Burundi,BDI,2005,,,7251424
Burundi,BDI,2006,,77.7,7474363
Burundi,BDI,2007,,,7707781
Burundi,BDI,2008,,,7943385
Burundi,BDI,2009,,,8170853
Burundi,BDI,2010,,,8382849
Burundi,BDI,2011,,,8575172
Burundi,BDI,2012,,,8749387
Burundi,BDI,2013,,71.7,8911183
Cambodia,KHM,1800,,,2090000
Cambodia,KHM,1820,,,2090000
Cambodia,KHM,1870,,,2340000
Cambodia,KHM,1913,,,3070000
Cambodia,KHM,1950,,,4345800
Cambodia,KHM,1951,,,4457418
Cambodia,KHM,1952,,,4555803
Cambodia,KHM,1953,,,4648644
Cambodia,KHM,1954,,,4741920
Cambodia,KHM,1955,,,4839899
Cambodia,KHM,1956,,,4945074
Cambodia,KHM,1957,,,5058226
Cambodia,KHM,1958,,,5178625
Cambodia,KHM,1959,,,5304357
Cambodia,KHM,1960,,,5433306
Cambodia,KHM,1961,,,5564215
Cambodia,KHM,1962,,,5697598
Cambodia,KHM,1963,,,5836139
Cambodia,KHM,1964,,,5983575
Cambodia,KHM,1965,,,6141404
Cambodia,KHM,1966,,,6310320
Cambodia,KHM,1967,,,6485769
Cambodia,KHM,1968,,,6657435
Cambodia,KHM,1969,,,6811663
Cambodia,KHM,1970,,,6937996
Cambodia,KHM,1971,,,7039481
Cambodia,KHM,1972,,,7118136
Cambodia,KHM,1973,,,7162333
Cambodia,KHM,1974,,,7157572
Cambodia,KHM,1975,,,7097800
Cambodia,KHM,1976,,,6972559
Cambodia,KHM,1977,,,6796368
Cambodia,KHM,1978,,,6618684
Cambodia,KHM,1979,,,6506208
Cambodia,KHM,1980,,,6505693
Cambodia,KHM,1981,,,6636869
Cambodia,KHM,1982,,,6883519
Cambodia,KHM,1983,,,7211815
Cambodia,KHM,1984,,,7570081
Cambodia,KHM,1985,,,7919802
Cambodia,KHM,1986,,,8250479
Cambodia,KHM,1987,,,8571130
Cambodia,KHM,1988,,,8885701
Cambodia,KHM,1989,,,9203893
Cambodia,KHM,1990,,,9531928
Cambodia,KHM,1991,,,9868226
Cambodia,KHM,1992,,,10205755
Cambodia,KHM,1993,,,10539239
Cambodia,KHM,1994,,,10862069
Cambodia,KHM,1995,3096.651447338059,,11169233
Cambodia,KHM,1996,3142.440018567842,,11458858
Cambodia,KHM,1997,3104.1094213111282,,11731187
Cambodia,KHM,1998,3441.7321815915975,,11986128
Cambodia,KHM,1999,3363.1126483510566,,12224414
Cambodia,KHM,2000,3265.691555726574,,12446949
Cambodia,KHM,2001,3216.5110151822173,,12653684
Cambodia,KHM,2002,3676.804642189005,,12845222
Cambodia,KHM,2003,3723.24166638399,,13024171
Cambodia,KHM,2004,3017.3766469420525,,13193961
Cambodia,KHM,2005,3011.2295714284965,,13357574
Cambodia,KHM,2006,2959.9157437436074,,13515884
Cambodia,KHM,2007,2957.586356584889,,13669857
Cambodia,KHM,2008,2923.0321416887487,,13822644
Cambodia,KHM,2009,4193.566694686121,,13977903
Cambodia,KHM,2010,4307.167363443603,,14138255
Cambodia,KHM,2011,4434.926243746857,,14305183
Cambodia,KHM,2012,4545.996275529603,,14478320
Cambodia,KHM,2013,4617.223241347158,,14656016
Cambodia,KHM,2014,4849.008253011136,,
Cameroon,CMR,1800,,,1860054
Cameroon,CMR,1820,,,1860054
Cameroon,CMR,1926,,,2547668
Cameroon,CMR,1931,,,3023000
Cameroon,CMR,1936,,,3241694
Cameroon,CMR,1950,,,4466497
Cameroon,CMR,1951,,,4549464
Cameroon,CMR,1952,,,4634190
Cameroon,CMR,1953,,,4720787
Cameroon,CMR,1954,,,4809464
Cameroon,CMR,1955,,,4900528
Cameroon,CMR,1956,,,4994394
Cameroon,CMR,1957,,,5091573
Cameroon,CMR,1958,,,5192659
Cameroon,CMR,1959,,,5298296
Cameroon,CMR,1960,,,5409083
Cameroon,CMR,1961,,,5525481
Cameroon,CMR,1962,,,5647721
Cameroon,CMR,1963,,,5775774
Cameroon,CMR,1964,,,5909450
Cameroon,CMR,1965,,,6048706
Cameroon,CMR,1966,,,6193834
Cameroon,CMR,1967,,,6345309
Cameroon,CMR,1968,,,6503500
Cameroon,CMR,1969,,,6668834
Cameroon,CMR,1970,,,6841763
Cameroon,CMR,1971,4679.933552262744,,7022124
Cameroon,CMR,1972,4660.156461720249,,7210272
Cameroon,CMR,1973,4637.932855026692,,7407756
Cameroon,CMR,1974,4637.843865325474,,7616558
Cameroon,CMR,1975,4734.14713808985,,7837926
Cameroon,CMR,1976,4671.406976645635,,8072879
Cameroon,CMR,1977,4858.688505809614,,8320635
Cameroon,CMR,1978,4875.832708014952,,8578425
Cameroon,CMR,1979,4912.910606126726,,8842355
Cameroon,CMR,1980,4932.847160838373,,9109727
Cameroon,CMR,1981,5024.029191211633,,9379109
Cameroon,CMR,1982,5096.835373572671,,9651552
Cameroon,CMR,1983,5117.5985597887,,9929831
Cameroon,CMR,1984,5122.788361389962,,10218016
Cameroon,CMR,1985,5158.521561592452,,10518855
Cameroon,CMR,1986,5074.279721844473,,10832919
Cameroon,CMR,1987,5010.499918943731,,11158600
Cameroon,CMR,1988,5012.473992271633,,11493770
Cameroon,CMR,1989,5041.81939314959,,11835344
Cameroon,CMR,1990,4944.618657544406,,12180819
Cameroon,CMR,1991,4849.563435178755,,12529904
Cameroon,CMR,1992,4764.734118515125,,12882506
Cameroon,CMR,1993,4794.523383359404,,13236573
Cameroon,CMR,1994,4828.145398126266,,13589699
Cameroon,CMR,1995,4784.279666865609,,13940337
Cameroon,CMR,1996,4777.705462135956,48.1,14287475
Cameroon,CMR,1997,4791.302796252541,,14631908
Cameroon,CMR,1998,4807.867754278041,,14976200
Cameroon,CMR,1999,4725.324203621957,,15324051
Cameroon,CMR,2000,4804.25548934238,,15678269
Cameroon,CMR,2001,4737.618185051524,23.1,16039737
Cameroon,CMR,2002,4725.328880789079,,16408085
Cameroon,CMR,2003,4789.639019362086,,16783366
Cameroon,CMR,2004,4809.184675749826,,17165267
Cameroon,CMR,2005,4709.563202483015,,17553589
Cameroon,CMR,2006,4368.199095039311,,17948395
Cameroon,CMR,2007,4008.1183974962455,29.3,18350022
Cameroon,CMR,2008,3933.786323039583,,18758778
Cameroon,CMR,2009,4137.90606900045,,19175028
Cameroon,CMR,2010,4057.179554137238,,19598889
Cameroon,CMR,2011,3805.3273522745385,,20030362
Cameroon,CMR,2012,3819.729136407393,,20468943
Cameroon,CMR,2013,3907.7217602836035,,20913595
Cameroon,CMR,2014,3975.86287198002,23.8,
Canada,CAN,1700,,,200000
Canada,CAN,1800,,,645526
Canada,CAN,1820,,,816000
Canada,CAN,1830,,,1169000
Canada,CAN,1840,,,1697000
Canada,CAN,1850,,,2485000
Canada,CAN,1860,,,3369000
Canada,CAN,1870,,,3781000
Canada,CAN,1871,,,3801000
Canada,CAN,1872,,,3870000
Canada,CAN,1873,,,3943000
Canada,CAN,1874,,,4012000
Canada,CAN,1875,,,4071000
Canada,CAN,1876,,,4128000
Canada,CAN,1877,,,4184000
Canada,CAN,1878,,,4244000
Canada,CAN,1879,,,4312000
Canada,CAN,1880,,,4384000
Canada,CAN,1881,,,4451000
Canada,CAN,1882,,,4503000
Canada,CAN,1883,,,4560000
Canada,CAN,1884,,,4617000
Canada,CAN,1885,,,4666000
Canada,CAN,1886,,,4711000
Canada,CAN,1887,,,4760000
Canada,CAN,1888,,,4813000
Canada,CAN,1889,,,4865000
Canada,CAN,1890,,,4918000
Canada,CAN,1891,,,4972000
Canada,CAN,1892,,,5022000
Canada,CAN,1893,,,5072000
Canada,CAN,1894,,,5121000
Canada,CAN,1895,,,5169000
Canada,CAN,1896,,,5218000
Canada,CAN,1897,,,5269000
Canada,CAN,1898,,,5325000
Canada,CAN,1899,,,5383000
Canada,CAN,1900,,,5457000
Canada,CAN,1901,,,5536000
Canada,CAN,1902,,,5650000
Canada,CAN,1903,,,5813000
Canada,CAN,1904,,,5994000
Canada,CAN,1905,,,6166000
Canada,CAN,1906,,,6282000
Canada,CAN,1907,,,6596000
Canada,CAN,1908,,,6813000
Canada,CAN,1909,,,6993000
Canada,CAN,1910,,,7188000
Canada,CAN,1911,,,7410000
Canada,CAN,1912,,,7602000
Canada,CAN,1913,,,7852000
Canada,CAN,1914,,,8093000
Canada,CAN,1915,,,8191000
Canada,CAN,1916,,,8214000
Canada,CAN,1917,,,8277000
Canada,CAN,1918,,,8374000
Canada,CAN,1919,,,8548000
Canada,CAN,1920,,,8798000
Canada,CAN,1921,,,9028000
Canada,CAN,1922,,,9159000
Canada,CAN,1923,,,9256000
Canada,CAN,1924,,,9394000
Canada,CAN,1925,,,9549000
Canada,CAN,1926,,,9713000
Canada,CAN,1927,,,9905000
Canada,CAN,1928,,,10107000
Canada,CAN,1929,,,10305000
Canada,CAN,1930,,,10488000
Canada,CAN,1931,,,10657000
Canada,CAN,1932,,,10794000
Canada,CAN,1933,,,10919000
Canada,CAN,1934,,,11030000
Canada,CAN,1935,,,11136000
Canada,CAN,1936,,,11243000
Canada,CAN,1937,,,11341000
Canada,CAN,1938,,,11452000
Canada,CAN,1939,,,11570000
Canada,CAN,1940,,,11688000
Canada,CAN,1941,,,11818000
Canada,CAN,1942,,,11969000
Canada,CAN,1943,,,12115000
Canada,CAN,1944,,,12268000
Canada,CAN,1945,,,12404000
Canada,CAN,1946,,,12634000
Canada,CAN,1947,,,12901000
Canada,CAN,1948,,,13180000
Canada,CAN,1949,,,13469000
Canada,CAN,1950,,,13736997
Canada,CAN,1951,,,14132558
Canada,CAN,1952,,,14518772
Canada,CAN,1953,,,14909614
Canada,CAN,1954,,,15314040
Canada,CAN,1955,,,15735988
Canada,CAN,1956,,,16174093
Canada,CAN,1957,,,16621974
Canada,CAN,1958,,,17069068
Canada,CAN,1959,,,17502043
Canada,CAN,1960,49444.19964946128,,17909009
Canada,CAN,1961,50099.955371353564,,18284009
Canada,CAN,1962,51771.64414956486,,18630957
Canada,CAN,1963,54592.61640951278,,18965320
Canada,CAN,1964,57028.956466235475,,19309343
Canada,CAN,1965,59940.23394958837,,19678005
Canada,CAN,1966,61321.09051576218,,20078135
Canada,CAN,1967,64631.302937977656,,20501867
Canada,CAN,1968,68285.78215242965,,20931716
Canada,CAN,1969,70839.49311061445,,21342600
Canada,CAN,1970,75320.39859641714,,21716855
Canada,CAN,1971,75947.80260270766,,22048431
Canada,CAN,1972,80637.84419771348,,22344104
Canada,CAN,1973,82844.90027094148,,22614673
Canada,CAN,1974,82579.3743125685,,22876657
Canada,CAN,1975,83155.74222370631,,23142272
Canada,CAN,1976,84579.75704396627,,23416090
Canada,CAN,1977,86172.83395864858,,23695198
Canada,CAN,1978,87676.74343776006,,23975639
Canada,CAN,1979,91153.2611286403,,24250641
Canada,CAN,1980,90763.07980116292,,24516277
Canada,CAN,1981,87584.89338594383,0.5,24769849
Canada,CAN,1982,83146.87141774465,,25016047
Canada,CAN,1983,82010.45174654301,,25266950
Canada,CAN,1984,85381.86853202085,,25538860
Canada,CAN,1985,86519.54828309303,,25842588
Canada,CAN,1986,87133.27860517483,,26183106
Canada,CAN,1987,88868.59934651597,0.2,26554540
Canada,CAN,1988,91353.32481836772,,26943398
Canada,CAN,1989,92267.38510500747,,27330298
Canada,CAN,1990,88419.10944442445,,27700854
Canada,CAN,1991,87009.88963349794,0.2,28051725
Canada,CAN,1992,87947.78270218897,,28386162
Canada,CAN,1993,89905.55970764474,,28704519
Canada,CAN,1994,92189.14042831825,0.2,29009032
Canada,CAN,1995,92642.7979007972,,29302092
Canada,CAN,1996,93466.97592739262,,29582222
Canada,CAN,1997,93440.24393374508,0.5,29850242
Canada,CAN,1998,92156.47965147992,0.5,30113972
Canada,CAN,1999,93987.69331031636,,30383823
Canada,CAN,2000,95860.56178415779,0.2,30667365
Canada,CAN,2001,93511.4673935634,,30967236
Canada,CAN,2002,92963.12266660293,,31281727
Canada,CAN,2003,96911.90442227552,,31608562
Canada,CAN,2004,98170.98006876075,0.2,31943605
Canada,CAN,2005,97741.37998947756,,32283413
Canada,CAN,2006,95832.54465996151,,32627978
Canada,CAN,2007,95524.9065742299,0.2,32977334
Canada,CAN,2008,95310.31911455332,,33327954
Canada,CAN,2009,90681.39249330579,,33675448
Canada,CAN,2010,90579.93640486471,0.2,34016593
Canada,CAN,2011,92002.13124388887,,34349561
